user,embedding
877,"[-0.040987610816955566, -0.00602356344461441, -0.03290564939379692, -0.045775122940540314, 0.0608406737446785, -5.294382572174072e-05, -0.002107761800289154, -0.02954092249274254, -0.029291030019521713, 0.0025137215852737427, 0.0353890135884285, 0.042817309498786926, 0.018285758793354034, 0.007117435336112976, -0.03658686950802803, -0.01995251327753067, 0.026836663484573364, 0.012042440474033356, -0.014868564903736115, 0.011667206883430481, 0.04651573300361633, -0.031229998916387558, 0.04658907651901245, -0.011188209056854248, -0.029682207852602005, 0.0603463277220726, 0.07218324393033981, -0.03343309462070465, 0.06581000238656998, 0.07407265156507492, -0.04179494455456734, -0.06698165833950043, 0.03208916634321213, 0.0055440813302993774, -0.024517275393009186, -0.04130025953054428, 0.0750558152794838, 0.058246441185474396, 0.019305892288684845, -0.052486106753349304, 0.002744115889072418, 0.06603498011827469, 0.043279796838760376, -0.06679244339466095, -0.0009512081742286682, -0.010049641132354736, -0.07430463284254074, 0.021774306893348694, -0.01273585855960846, -0.018097445368766785, 0.011218041181564331, 0.039403580129146576, -0.022528167814016342, -0.05741295963525772, -0.024569552391767502, 0.07575159519910812, -0.0360085666179657, 0.01136597990989685, 0.028662346303462982, 0.025655917823314667, -0.06390903145074844, 0.02414679527282715, -0.038612931966781616, 0.05751221626996994]"
495,"[-0.0468422956764698, -0.05538304150104523, 0.04612637311220169, 0.024157613515853882, 0.016045868396759033, 0.04635584354400635, -0.07380781322717667, -0.013228349387645721, -0.026958640664815903, -0.054095879197120667, -0.0017313361167907715, 0.030460484325885773, 0.04597209393978119, -0.0016488581895828247, 0.015663377940654755, -0.019722163677215576, 0.016319558024406433, -0.027132242918014526, -0.058839455246925354, -0.016664501279592514, 0.014446794986724854, 0.002688176929950714, 0.03849238157272339, -0.03568488359451294, -0.06958726793527603, -0.0561714842915535, -0.07008647918701172, -0.06209815666079521, 0.07083351165056229, -0.019312113523483276, -0.06411118805408478, 0.034200072288513184, -0.007716484367847443, -0.0013725534081459045, 0.046973928809165955, 0.06426393240690231, -0.0035522952675819397, -0.020763307809829712, 0.05367802828550339, 0.027374498546123505, -0.04846511781215668, 0.02695298194885254, 0.043481290340423584, 0.04015698283910751, 0.01577414572238922, -0.03158268332481384, 0.05786033719778061, 0.0767698809504509, 0.07406159490346909, 0.03735795617103577, 0.06877119094133377, -0.022514328360557556, 0.0549297109246254, 0.041722655296325684, -0.07025465369224548, 0.013323798775672913, -0.07439155876636505, 0.051101990044116974, -0.07236295193433762, -0.06141556799411774, 0.07449343055486679, 0.001692838966846466, 0.06030190736055374, 0.05203286558389664]"
173,"[0.0329354926943779, -0.02784837782382965, -0.0040663257241249084, 0.004550084471702576, -0.02882000058889389, -0.057250142097473145, -0.003442026674747467, -0.07573752850294113, 0.06490258127450943, -0.020713672041893005, 0.023579463362693787, -0.02402598410844803, 0.012190200388431549, -0.010724775493144989, 0.03467167913913727, -0.0009699836373329163, 0.026958376169204712, 0.012978143990039825, -0.0019874945282936096, 0.049043722450733185, 0.015378497540950775, -0.00946546345949173, -0.04704849794507027, 0.05771870166063309, 0.03855385631322861, 0.014956682920455933, -0.0436624176800251, 0.045489318668842316, -0.04560989513993263, 0.04580516368150711, -0.013638392090797424, -0.05198545753955841, -0.03633953258395195, -0.02213805913925171, -0.019394535571336746, -0.015685036778450012, 0.04363848268985748, 0.04763045161962509, -0.016580656170845032, -0.07004391402006149, -0.013421386480331421, 0.020184993743896484, -0.07542861253023148, -0.008455723524093628, 0.058182425796985626, 0.045152902603149414, 0.00483645498752594, 0.02496957778930664, 0.033231280744075775, -0.006952732801437378, -0.009570479393005371, 0.07378412038087845, 0.018375910818576813, 0.0674729123711586, -0.022697601467370987, 0.07423251122236252, -0.07237689197063446, -0.001278117299079895, -0.06752306967973709, 0.07532147318124771, 0.05106046050786972, -0.03252427279949188, 0.04262212663888931, 0.06807220727205276]"
848,"[-0.07132698595523834, 0.011755548417568207, 0.0486287847161293, -0.01832297071814537, 0.03337007015943527, -0.06065017729997635, -0.01214510202407837, 0.03425292670726776, 0.0017372220754623413, 0.05501864105463028, -0.016275424510240555, 0.03395899385213852, 0.007417052984237671, -0.021770428866147995, -0.06881515681743622, -0.04926689714193344, -0.0148463174700737, 0.061792515218257904, 0.07073510438203812, 0.026715412735939026, -0.04230774939060211, -0.002968922257423401, -0.022684570401906967, -0.010637320578098297, 0.007238231599330902, -0.015240389853715897, -0.05149617791175842, 0.01172800362110138, 0.060205183923244476, -0.06896921247243881, 0.07113712280988693, -0.02673150599002838, 0.03979840874671936, -0.01870424672961235, 0.053073056042194366, -0.07459590584039688, 0.013631567358970642, 0.029180660843849182, -0.06427676975727081, 0.012174710631370544, 0.055684275925159454, 0.012723125517368317, 0.010819129645824432, -0.007059767842292786, -0.056252479553222656, -0.06985171884298325, -0.050079382956027985, 0.057955287396907806, 0.026519671082496643, 0.0020026564598083496, -0.030694693326950073, -0.03511372208595276, 0.0487719401717186, 0.04326625168323517, 0.02037486433982849, 0.066652812063694, -0.03455200791358948, 0.01723930984735489, -0.06929710507392883, 0.00904131680727005, 0.015706323087215424, 0.03802533447742462, 0.007420524954795837, -0.07262396067380905]"
347,"[-0.05515383183956146, -0.06342803686857224, -0.06248583644628525, 0.010843724012374878, -0.018600478768348694, -0.054732561111450195, -0.011652372777462006, 0.028912700712680817, -0.016758937388658524, 0.00846291333436966, -0.03993234410881996, -0.026671279221773148, 0.01817520707845688, -0.06369533389806747, -0.013039670884609222, -0.019359834492206573, -0.07021715492010117, -0.04930896684527397, 0.005380295217037201, 0.06324396282434464, 0.026938334107398987, 0.04080533981323242, -0.06153222918510437, 0.02919120341539383, 0.02399536222219467, -0.040923964232206345, 0.036172837018966675, -0.0709347277879715, 0.05269569903612137, -0.00787980854511261, -0.051679112017154694, -0.06375538557767868, 0.05404169112443924, 0.061664141714572906, 0.03190695494413376, 0.03210439532995224, 0.05828689783811569, 0.06660128384828568, -0.04339957609772682, -0.03507523983716965, 0.024397000670433044, -0.05402868986129761, 0.05684617906808853, -0.024155866354703903, 0.038400955498218536, -0.016869965940713882, 0.0530875101685524, 0.033598825335502625, 0.04297538846731186, 0.0430007204413414, 0.043090082705020905, 0.00161762535572052, -0.05431026965379715, 0.06758483499288559, -0.023776303976774216, -0.05375390499830246, -0.0467187725007534, -0.015122432261705399, -0.06991463154554367, -0.008152328431606293, -0.07692521065473557, 0.019511155784130096, -0.04867344722151756, -0.07092932611703873]"
366,"[-0.037197232246398926, -0.0746651217341423, 0.030156582593917847, -0.0209319107234478, -0.07304596155881882, -0.03177705034613609, 0.02909843623638153, -0.004687264561653137, 0.031014807522296906, -0.037618864327669144, -0.06136166304349899, -0.04923046752810478, -0.04749305546283722, -0.02168181911110878, 0.05202756077051163, 0.07249835878610611, 0.006121344864368439, 0.034300245344638824, 0.02972196787595749, 0.008097939193248749, -0.05081512778997421, -0.07546987384557724, 0.0007702410221099854, 0.07493985444307327, 0.04806729406118393, 0.04470479488372803, -0.03203027695417404, -0.012035757303237915, -0.02604808285832405, 0.06136281043291092, 0.036874920129776, -0.02383708953857422, 0.040990978479385376, 0.0052122026681900024, 0.03750567138195038, 0.009579725563526154, -0.021388068795204163, 0.036194778978824615, -0.025327041745185852, 0.03266790509223938, 0.06875476986169815, 0.03038429468870163, -0.019411861896514893, 0.0652807280421257, -0.07458467781543732, -0.01686634123325348, -0.016946423798799515, -0.007470056414604187, -0.013297364115715027, 0.06854919344186783, -0.05536015331745148, 0.06008704751729965, -0.004275329411029816, 0.060849495232105255, -0.03583386912941933, -0.02488313615322113, -0.07617058604955673, 0.07532881945371628, -0.023451868444681168, 0.030806273221969604, -0.01668812334537506, -0.0430142804980278, -0.008177407085895538, -0.074715755879879]"
850,"[0.04041590541601181, 0.031427375972270966, 0.06522005051374435, 0.035826340317726135, -0.05144592002034187, 0.06465733796358109, 0.06006086617708206, -0.05630093440413475, -0.0279247909784317, 0.0025335103273391724, 0.027645103633403778, -0.05129600316286087, 0.05336650460958481, -0.054185900837183, 0.04778555780649185, -0.06799430400133133, -0.07403426617383957, -0.05177001655101776, 0.05606008321046829, -0.04931759089231491, 0.049167416989803314, 0.03389498591423035, -0.06856463104486465, -0.0453009270131588, -0.034284356981515884, -0.00847652554512024, -0.005093537271022797, 0.06538742035627365, 0.018388718366622925, -0.07711058855056763, 0.023067869246006012, -0.009159021079540253, 0.05262724310159683, -0.04035232216119766, 0.03557824343442917, -0.050133757293224335, -0.012728162109851837, -0.045857641845941544, -0.02129751443862915, 0.06820439547300339, -0.06987728923559189, -0.056885164231061935, -0.06405709683895111, 0.07065198570489883, 0.06697239726781845, 0.07143030315637589, 0.04682964086532593, 0.044473715126514435, 0.0007107630372047424, -0.07362533360719681, -0.011882416903972626, 0.03332499414682388, 0.004228964447975159, 0.07303956896066666, -0.01841682195663452, 0.05439745634794235, 0.03445741534233093, 0.06351678818464279, 0.010448820888996124, 0.07605310529470444, -0.07029596716165543, 0.04592462629079819, -0.07009603828191757, -0.06488039344549179]"
91,"[-0.04334753006696701, -0.06431172043085098, -0.07569703459739685, 0.04459133744239807, -0.06653152406215668, -0.01351667195558548, 0.02509775012731552, 0.06672590225934982, 0.027639582753181458, -0.04626638442277908, -0.04923444241285324, -0.010864384472370148, 0.03522338718175888, 0.036871545016765594, 0.010313712060451508, -0.01814451441168785, -0.03302571177482605, -0.03015780821442604, -0.028103947639465332, -0.022958379238843918, 0.020212076604366302, -0.02842288836836815, -0.05824551731348038, 0.0014793053269386292, -0.01418837159872055, 0.027465254068374634, -0.054479144513607025, -0.015093032270669937, 0.029392927885055542, 0.011734649538993835, 0.0031678080558776855, -0.03155151754617691, -0.022140055894851685, -0.06579215079545975, 0.03127080202102661, 0.012505248188972473, 0.0700635090470314, 0.018644772469997406, 0.037427566945552826, 0.050392575562000275, 0.04832103103399277, 0.0048613399267196655, -0.018094666302204132, -0.024155914783477783, -0.01208382099866867, 0.011791855096817017, 0.0695054903626442, -0.03228361904621124, -0.029217764735221863, -0.03639032691717148, -0.07555405795574188, 0.05700124055147171, -0.07131349295377731, 0.004800640046596527, 0.07058443874120712, -0.0558452270925045, 0.04022470861673355, -0.07632813602685928, -0.02983706444501877, -0.04327021911740303, -0.024029307067394257, 0.0634954497218132, -0.02048654481768608, 0.04926777631044388]"
884,"[-0.0035189464688301086, 0.02149493247270584, -0.03643633797764778, -0.009832516312599182, 0.0001659095287322998, -0.02492830902338028, -0.04131355509161949, -0.046241916716098785, -0.04127703234553337, -0.039574865251779556, -0.0760725885629654, 0.06301414221525192, -0.06500385701656342, -0.03518611937761307, -0.023734547197818756, 0.06486178189516068, -0.002881281077861786, 0.02957863360643387, -0.033047161996364594, 0.01988653838634491, -0.05086934566497803, -0.06295095384120941, 0.07453995198011398, 0.04994320124387741, 0.017005711793899536, -0.015679996460676193, -0.07446765154600143, -0.027992725372314453, 0.04924424737691879, -0.056883130222558975, 0.05399134010076523, 0.07671941071748734, 0.07208522409200668, 0.03874374181032181, -0.048445701599121094, 0.07249749451875687, 0.00564923882484436, -0.06546185165643692, 0.03425344079732895, -0.004944987595081329, -0.02681991457939148, -0.004223525524139404, -0.06859110295772552, -0.07356234639883041, -0.05521116033196449, 0.02906201034784317, -0.03143252059817314, -0.057022713124752045, 0.055997319519519806, 0.03656142204999924, 0.04758889973163605, 0.035402812063694, 0.03365790843963623, 0.051024727523326874, 0.0572306290268898, 0.038650982081890106, 0.02851160615682602, -0.04964742809534073, -0.05917318910360336, -0.0016234591603279114, -0.05536777526140213, -0.06617746502161026, 0.076930470764637, -0.05842313915491104]"
182,"[0.0003188401460647583, 0.006114266812801361, -0.02781734988093376, 0.019948206841945648, -0.03375845029950142, -0.028012391179800034, 0.04609738290309906, 0.07622722536325455, -0.011132009327411652, -0.025334246456623077, -0.04506998136639595, -0.04124594107270241, -0.03813103586435318, -0.06819603592157364, 0.05867188423871994, -0.04158398509025574, -0.06781534850597382, 0.020730234682559967, -0.07311882823705673, -0.013814166188240051, -0.04435814172029495, 0.05265577882528305, 0.015515752136707306, 0.014741159975528717, 0.013739973306655884, 0.06974563747644424, 0.013545148074626923, -0.03530978411436081, -0.06579726189374924, 0.061401672661304474, 0.03380154073238373, 0.04439063370227814, 0.06905446201562881, -0.029752463102340698, -0.03952478989958763, -0.0159088633954525, -0.06696830689907074, -0.037392280995845795, 0.027027301490306854, -0.022921670228242874, -0.00989452749490738, 0.0498710498213768, 0.017819024622440338, -0.013891100883483887, -0.005632616579532623, 0.050737448036670685, -0.0716514065861702, -0.057056963443756104, -0.017096497118473053, 0.06503238528966904, -0.009177103638648987, -0.007209300994873047, 0.06555231660604477, -0.0017308518290519714, -0.007074534893035889, 0.027523979544639587, -0.008027568459510803, 0.07054004818201065, 0.0015302598476409912, 0.06427567452192307, -0.011554673314094543, -0.019111543893814087, 0.00901426374912262, 0.07453931123018265]"
275,"[-0.0027370378375053406, -0.04600971192121506, 0.01139003038406372, 0.027362920343875885, 0.03738789260387421, 0.009830482304096222, -0.014313377439975739, 0.042639993131160736, 0.027086056768894196, 0.021141499280929565, 0.042590849101543427, -0.04850158840417862, 0.003164730966091156, -0.07012989372015, -0.026832275092601776, 0.06280798465013504, -0.07125837355852127, 0.031357429921627045, 0.05065024644136429, 0.018036045134067535, 0.007173500955104828, 0.03357008099555969, -0.02321242168545723, 0.05168699473142624, -0.06530198454856873, -0.03178632631897926, 0.06716489046812057, 0.01789216697216034, -0.014023184776306152, 0.07680850476026535, -0.06443284451961517, -0.0632837563753128, 0.03817865997552872, 0.05221838504076004, -0.010134294629096985, 0.06326238065958023, -0.07412394881248474, 0.07213356345891953, -0.05085743963718414, 0.06511534005403519, -0.07325177639722824, -0.025510791689157486, 0.008904509246349335, -0.006207719445228577, 0.06117718666791916, -0.05381748825311661, -0.04636186361312866, 0.0030336081981658936, 0.004458658397197723, -0.060693543404340744, -0.009086944162845612, 0.06444119662046432, 0.07276711612939835, -0.01448012888431549, 0.05312185734510422, -0.07191202044487, -0.031306732445955276, -0.05051125958561897, -0.01607120782136917, -0.05871755629777908, -0.06813599169254303, -0.007041856646537781, -0.0334768109023571, 0.013133704662322998]"
843,"[-0.011864542961120605, -0.026485994458198547, 0.052594102919101715, -0.025485355406999588, 0.041296862065792084, -0.051552221179008484, 0.013538703322410583, 0.06633437424898148, 0.062041811645030975, -0.0712217316031456, 0.056340254843235016, 0.06500222533941269, 0.006129272282123566, 0.06276848167181015, 0.051112450659275055, 0.06504649668931961, 0.011339358985424042, -0.028315838426351547, -0.003847360610961914, -0.02341802418231964, -0.04324578866362572, 0.054563261568546295, 0.004166945815086365, 0.030186161398887634, 0.06548649817705154, 0.008586682379245758, -0.0640072152018547, -0.021926548331975937, -0.05926920473575592, 0.06575677543878555, -0.05068521946668625, -0.0745178833603859, -0.05886578559875488, -0.010354280471801758, 0.04975587874650955, -0.04204776510596275, 0.026427894830703735, 0.029972679913043976, -0.06743471324443817, 0.021499909460544586, -0.0655374526977539, 0.034860819578170776, -0.061368077993392944, 0.045885562896728516, 0.016866177320480347, 0.06985145062208176, 0.01923757791519165, 0.057318009436130524, -0.017560217529535294, -0.020047131925821304, 0.03290993720293045, 0.06754104048013687, 0.06094025820493698, 0.031390026211738586, 0.027562744915485382, 0.02143692970275879, 0.07454124838113785, -0.05204767733812332, 0.02278807759284973, -0.017559871077537537, -0.03647033870220184, 0.03298455476760864, -0.04284590855240822, -0.012028582394123077]"
70,"[-0.0653940886259079, 0.015095777809619904, -0.059006381779909134, 0.017798863351345062, 0.04066584259271622, 0.022450074553489685, 0.057360611855983734, -0.0382671095430851, -0.0694461390376091, 0.023967713117599487, 0.038298316299915314, -0.03433901444077492, -0.009675070643424988, -0.030787993222475052, -0.018336545675992966, 0.07586086541414261, 0.028418369591236115, 0.05977281183004379, 0.04015860706567764, 0.055005066096782684, -0.03245830535888672, -0.05038280412554741, -0.0611313059926033, 0.015053115785121918, -0.012928679585456848, 0.039870597422122955, -0.03512612357735634, -0.02682972326874733, -0.06526459008455276, -0.002625115215778351, -0.043703529983758926, 0.04270733892917633, -0.06391289085149765, 0.024897292256355286, -0.01611315831542015, 0.06291721016168594, 0.00784292072057724, -0.04900725185871124, 0.019636228680610657, -0.018726378679275513, -0.06018836796283722, -0.0013004094362258911, 0.04872383922338486, 0.011724352836608887, -0.01016564667224884, -0.05883600190281868, -0.0212203748524189, -0.051406968384981155, 0.058067403733730316, -0.00670420378446579, 0.0002976655960083008, 0.06730029731988907, -0.02871103584766388, -0.07305958867073059, 0.04127100110054016, -0.018428396433591843, -0.020228277891874313, -0.06276095658540726, 0.026700936257839203, 0.058472104370594025, -0.07342639565467834, 0.011355608701705933, -0.0752568319439888, -0.001585438847541809]"
292,"[-0.008971177041530609, -0.0631222203373909, -0.0033263713121414185, -0.07376805692911148, 0.058569975197315216, 0.02526582032442093, -0.040855132043361664, 0.056593723595142365, -0.07358484715223312, 0.05249287933111191, -0.067289337515831, -0.04830539599061012, -0.03991275280714035, 0.059857986867427826, 0.016861066222190857, 0.027498453855514526, -0.054441772401332855, -0.07694461941719055, 0.05622682720422745, 0.02531835436820984, 0.056701041758060455, -0.0632622092962265, 0.01566537469625473, 0.06295988708734512, 0.012131206691265106, -0.015008311718702316, -0.06539852172136307, -0.03379478678107262, -0.018219921737909317, 0.056116677820682526, 0.044333316385746, -0.008991986513137817, -0.013242244720458984, 0.07459879666566849, 0.04724652320146561, -0.0520324781537056, -0.0500197559595108, 0.02384515106678009, 0.05996965616941452, 0.07675086706876755, -0.017808042466640472, -0.004952847957611084, 0.014656178653240204, 0.065219946205616, 0.07551123946905136, -0.008374333381652832, 0.026706956326961517, 0.06728094071149826, -0.06466632336378098, -0.028437770903110504, -0.05500897765159607, -0.05915901064872742, -0.04570373520255089, 0.05464901775121689, -0.01596701890230179, 0.0249774307012558, 0.007419362664222717, 0.06447448581457138, -0.06062127277255058, 0.06246236711740494, -0.07301869988441467, -0.02447693422436714, -0.029485158622264862, -0.03225083276629448]"
132,"[0.02474602311849594, 0.059090547263622284, 0.05362772196531296, 0.07413125783205032, -0.0008810237050056458, 0.05747542530298233, 0.006537154316902161, -0.022509146481752396, 0.025351054966449738, 0.0005234703421592712, -0.07211501896381378, -0.01934395357966423, 0.014276102185249329, 0.0318702757358551, -0.04309144616127014, -0.07303985208272934, 0.05576256662607193, 0.07502757757902145, 0.015313960611820221, -0.039339400827884674, -0.007650107145309448, -0.07184123247861862, -0.06882377713918686, 0.022821664810180664, -0.04797159880399704, 0.03284449130296707, -0.049615420401096344, 0.054946787655353546, 0.008503839373588562, -0.06089642643928528, 0.07027677446603775, 0.013068020343780518, -0.0368727408349514, 0.06694186478853226, -0.06178326904773712, -0.021463707089424133, 0.000780738890171051, 0.00911877304315567, 0.04798271507024765, -0.07222295552492142, -0.054464347660541534, 0.017599746584892273, -0.031195398420095444, 0.012807466089725494, -0.02532391995191574, 0.02542981505393982, -0.05590962991118431, 0.0285283625125885, 0.051381610333919525, 0.05884436517953873, 0.04779498279094696, -0.015590563416481018, -0.028737839311361313, -0.0025299862027168274, 0.05113469809293747, 0.00652497261762619, 0.014456845819950104, -0.013200037181377411, -0.07486347109079361, -0.0010286271572113037, 0.015186935663223267, -0.023737452924251556, 0.013300657272338867, 0.018131256103515625]"
301,"[-0.07545268535614014, -0.02128583937883377, 0.02048046886920929, 0.006137914955615997, 0.010680235922336578, -0.040402986109256744, -0.023166272789239883, 0.0021936967968940735, 0.07008238881826401, 0.044830113649368286, -0.07429616153240204, 0.04810837656259537, 0.013837866485118866, 0.05213446170091629, 0.049706555902957916, 0.016113407909870148, 0.07305528968572617, 0.06044023483991623, -0.05720192566514015, -0.012470871210098267, -0.03733493387699127, 0.06796266883611679, 0.05723830312490463, 0.06786102801561356, 0.020658224821090698, -0.06416123360395432, -0.03375490754842758, 0.07480750232934952, -0.028946220874786377, 0.05134350806474686, -0.0328352265059948, -0.02803672105073929, -0.04544104263186455, -0.049546949565410614, -0.07428007572889328, 0.05396416038274765, -0.025051511824131012, -0.04804372414946556, 0.05063376575708389, 0.052761755883693695, -0.004045940935611725, 0.020763367414474487, -0.07672331482172012, 0.05878294259309769, 0.07267346233129501, 0.004406437277793884, -0.04193859547376633, -0.07556107640266418, 0.004712454974651337, -0.050282567739486694, 0.025611519813537598, -0.04802701622247696, -0.003690876066684723, -0.06554623693227768, -0.04278439283370972, 0.021206751465797424, -0.06535300612449646, 0.014124706387519836, 0.06413840502500534, -0.07675846666097641, -0.036319300532341, -0.01610364392399788, -0.06677831709384918, -0.00941699743270874]"
663,"[-0.021989855915308, -0.06748179346323013, 0.07555405050516129, 0.03670714795589447, 0.058571554720401764, -0.05682774633169174, -0.033390793949365616, -0.030896257609128952, 0.017950743436813354, -0.0713430717587471, -0.0055204108357429504, 0.060083307325839996, 0.03580433875322342, -0.011304594576358795, 0.004523091018199921, 0.007157184183597565, -0.04272225499153137, -0.03024328500032425, -0.06915847212076187, -0.0005800351500511169, -0.03147896006703377, -0.011870115995407104, 0.07550706714391708, 0.009257189929485321, -0.039866577833890915, 0.046987637877464294, -0.061632879078388214, -0.03710111975669861, -0.03279881551861763, 0.0261547788977623, -0.004290521144866943, -0.043928228318691254, -0.006563082337379456, -0.039573539048433304, -0.06022501736879349, 0.004934713244438171, 0.015068992972373962, -0.06889451295137405, 0.04603280872106552, 0.043122030794620514, -0.0663461834192276, -0.04491472244262695, 0.010531812906265259, 0.056679509580135345, 0.012823216617107391, 0.05053503066301346, -0.047612160444259644, 0.0021035149693489075, -0.04130049794912338, -0.03750142082571983, 0.03944806754589081, 0.053456880152225494, 0.02119685709476471, -0.012619666755199432, -0.04003151133656502, -0.07504776120185852, 0.01966731995344162, 0.059136711061000824, 0.028780661523342133, -0.041911780834198, 0.015796907246112823, 0.01748117059469223, -0.03948403522372246, 0.024363048374652863]"
145,"[0.06870002299547195, 0.06985174864530563, 0.0017071962356567383, 0.07013783603906631, 0.044913433492183685, 0.019234895706176758, -0.02719617635011673, 0.039097338914871216, -0.020454708486795425, -0.02222144603729248, -0.07222844660282135, -0.03205276280641556, -0.06068359687924385, -0.06173922121524811, 0.02833164483308792, -0.075816310942173, 0.017938263714313507, 0.0038098320364952087, -0.05326852202415466, 0.024434812366962433, 0.042284175753593445, 0.07204919308423996, 0.05856309086084366, -0.02074475586414337, 0.025248147547245026, 0.06945408135652542, 0.06741514056921005, -0.0515594407916069, 0.04694361984729767, -0.009805545210838318, -0.03807257488369942, 0.054859794676303864, 0.05166315287351608, -0.03412433713674545, -0.06936301290988922, 0.0466143935918808, 0.018241673707962036, 0.061485402286052704, 0.007404908537864685, 0.030547156929969788, 0.021175049245357513, 0.013099350035190582, -0.010857336223125458, -0.0486849844455719, 0.047421686351299286, -0.0334758460521698, 0.06361082941293716, 0.03886447101831436, -0.05741533264517784, 0.03207510709762573, 0.025783315300941467, -0.04328135401010513, 0.027059026062488556, -0.0027673542499542236, 0.02519369125366211, 0.012963376939296722, -0.07590852677822113, 0.064487524330616, 0.01694319397211075, -0.006483696401119232, -0.004119314253330231, -0.024525731801986694, 0.07017844170331955, -0.021383900195360184]"
136,"[-0.04011014103889465, -0.023362979292869568, -0.023715276271104813, -0.03054157644510269, 0.055582381784915924, 0.050135426223278046, -0.023027483373880386, 0.02014349400997162, -0.02924465388059616, -0.06887901574373245, 0.031119100749492645, 0.07176483422517776, 0.005202636122703552, -0.07082091271877289, 0.01627698540687561, -0.06276408582925797, 0.025911226868629456, -0.007037267088890076, -0.038382455706596375, -0.043647829443216324, 0.05600535124540329, 0.048608653247356415, -0.060755275189876556, -0.0747348889708519, -0.06247318163514137, 0.06935939937829971, -0.05494828522205353, 0.007598444819450378, 0.07639919966459274, 0.053565554320812225, -0.07352736592292786, -0.0032985955476760864, 0.04689359664916992, 0.020309649407863617, 0.049967773258686066, -0.06352706253528595, -0.03340783342719078, 0.05978620797395706, -0.03222952038049698, -0.03350408375263214, -0.007372438907623291, -0.023210901767015457, -0.02154049649834633, 0.07585815340280533, -0.03827232867479324, -0.052260130643844604, 0.01876213401556015, 0.046122826635837555, 0.04436008632183075, -0.00013658404350280762, 0.004397891461849213, 0.06401652842760086, 0.04148513078689575, 0.02066607028245926, 0.052253223955631256, -0.0033756867051124573, -0.014800693839788437, 0.032746270298957825, 0.06165552884340286, -0.07254685461521149, 0.03305456042289734, -0.049533214420080185, -0.04844099283218384, -0.02311696857213974]"
165,"[0.04096923768520355, 0.044475749135017395, 0.025748640298843384, 0.004448585212230682, -0.05040115863084793, -0.04852258414030075, 0.03414022922515869, 0.061941958963871, 0.043393850326538086, 0.014640435576438904, 0.0443425253033638, 0.0648905411362648, 0.007584698498249054, 0.0005439966917037964, 0.03631804883480072, -0.03972184285521507, 0.03240647912025452, -0.011925160884857178, -0.004716821014881134, -0.026352640241384506, -0.05822690948843956, -0.07698791474103928, 0.0114668607711792, 0.06534291058778763, 0.016660556197166443, -0.06022298336029053, 0.008801750838756561, -0.01842104271054268, 0.03822779655456543, -0.04819999635219574, 0.013414911925792694, -0.06569541990756989, -0.03438931331038475, -0.0007111132144927979, 0.008091948926448822, -0.006554044783115387, 0.053996093571186066, 0.05216226726770401, -0.059966880828142166, -0.059339605271816254, 0.02724284678697586, 0.03643307089805603, 0.014032594859600067, -0.004552073776721954, 0.03044595569372177, -0.005824156105518341, 0.04222571849822998, -0.0620548352599144, -0.01899215206503868, 0.06685308367013931, -0.02506016194820404, 0.07089456170797348, 0.062206290662288666, 0.01526544988155365, 0.06262602657079697, -0.028906691819429398, 0.04979077726602554, 0.05546332150697708, -0.05102746933698654, 0.0290520116686821, -0.0251428484916687, 0.05018117278814316, 0.07434258610010147, 0.04236019402742386]"
29,"[-0.03217300400137901, 0.05788067728281021, -0.04092765226960182, 0.005765199661254883, 0.031772054731845856, 0.026393920183181763, -0.022240951657295227, -0.020272105932235718, 0.030644305050373077, -0.04172870144248009, -0.056879330426454544, -0.03385135903954506, 0.040682367980480194, 0.04544693976640701, 0.0171520933508873, -0.051525264978408813, -0.054206155240535736, -0.0043555498123168945, 0.04618373513221741, 0.05824436992406845, -0.07010193914175034, 0.0032624751329421997, -0.02735062688589096, 0.06977354735136032, 0.04778103530406952, 0.02503792941570282, 0.016344822943210602, 0.04537404328584671, 0.04260692000389099, 0.07620517164468765, 0.06372977048158646, 0.0002705305814743042, 0.031917937099933624, 0.05796890705823898, -2.9832124710083008e-05, -0.010639294981956482, 0.006228424608707428, 0.0394282341003418, 0.07332321256399155, -0.04993656277656555, 0.051884301006793976, -0.004934869706630707, -0.06891214847564697, -0.053302329033613205, 0.024800404906272888, 0.015723802149295807, 0.02724708616733551, -0.0071067288517951965, -0.014118604362010956, 0.06797913461923599, 0.03340844810009003, 0.009538576006889343, -0.014596551656723022, 0.04541957378387451, 0.07016926258802414, -0.0696878582239151, 0.07636838406324387, -0.049265094101428986, -0.06270545721054077, 0.04742790013551712, 0.006168529391288757, -0.018229354172945023, -0.07318845391273499, -0.00037829577922821045]"
